"","state_abbr","county_name","votes_dem_2016","votes_gop_2016","votes_dem_2012","votes_gop_2012"
"3068","WV","Nicholas County",1821,7169,2635,5823
"3069","WV","Ohio County",5452,11077,6623,10577
"3070","WV","Pendleton County",726,2388,1067,2087
"3071","WV","Pleasants County",620,2342,942,1805
"3072","WV","Pocahontas County",924,2474,1298,2167
"3073","WV","Preston County",2462,9501,2916,7841
"3074","WV","Putnam County",5784,17455,7198,15926
"3075","WV","Raleigh County",6362,21835,7651,20375
"3076","WV","Randolph County",2724,7583,3325,6150
"3077","WV","Ritchie County",490,3376,762,2889
"3078","WV","Roane County",1220,3772,1928,2973
"3079","WV","Summers County",1186,3444,1612,2968
"3080","WV","Taylor County",1483,4701,1933,3827
"3081","WV","Tucker County",750,2557,876,2160
"3082","WV","Tyler County",505,2967,880,2291
"3083","WV","Upshur County",1763,6971,2143,5878
"3084","WV","Wayne County",3334,11077,4915,8673
"3085","WV","Webster County",554,2284,939,1708
"3086","WV","Wetzel County",1348,4461,2194,3449
"3087","WV","Wirt County",383,1903,673,1422
"3088","WV","Wood County",8327,25168,11067,21980
"3089","WV","Wyoming County",1061,6527,1575,5751
"3090","WY","Albany County",6888,7601,7445,7851
"3091","WY","Big Horn County",594,4067,868,4269
"3092","WY","Campbell County",1324,15778,2163,14952
"3093","WY","Carbon County",1279,4409,2109,4152
"3094","WY","Converse County",668,5520,1089,5043
"3095","WY","Crook County",271,3347,426,3109
"3096","WY","Fremont County",4200,11167,5333,11072
"3097","WY","Goshen County",924,4418,1458,4178
"3098","WY","Hot Springs County",400,1939,523,1894
"3099","WY","Johnson County",638,3477,749,3362
"3100","WY","Laramie County",11572,24844,13807,23247
"3101","WY","Lincoln County",1105,6779,1287,7144
"3102","WY","Natrona County",6573,23523,8960,22129
"3103","WY","Niobrara County",115,1116,200,1022
"3104","WY","Park County",2535,11115,2927,11234
"3105","WY","Platte County",719,3437,1223,3136
"3106","WY","Sheridan County",2926,10266,3618,10267
"3107","WY","Sublette County",644,3409,767,3472
"3108","WY","Sweetwater County",3233,12153,4773,11427
"3109","WY","Teton County",7313,3920,6211,4858
"3110","WY","Uinta County",1202,6154,1628,6613
"3111","WY","Washakie County",532,2911,794,3013
"3112","WY","Weston County",294,2898,422,2821
